id,fighter_url,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
31,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72,CM Punk,Record: 0-1-0 (1 NC),"6' 1""",170,73,Orthodox,Oct 26 1978,1.1,0.87,23.0,11.0,4.87,0.0,40.0,0.0
32,http://ufcstats.com/fighter-details/44260175069b6276,Jens Pulver,Record: 27-19-1,"5' 7""",145,70,Southpaw,Dec 06 1974,2.12,0.22,37.0,33.0,3.13,63.0,56.0,0.3
33,http://ufcstats.com/fighter-details/16867810070dc520,Josh Pulsifer,Record: 17-8-0,"5' 10""",145,,,Mar 16 1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,http://ufcstats.com/fighter-details/308279bd246c211f,Hugh Pulley,Record: 6-3-0,"6' 0""",155,,,--,4.47,4.0,63.0,66.0,3.27,69.0,57.0,0.0
35,http://ufcstats.com/fighter-details/85d0fafb8b75d634,Juan Manuel Puig,Record: 11-4-0,"5' 9""",145,,Orthodox,Apr 23 1989,4.91,0.0,23.0,0.0,7.17,0.0,51.0,0.0
36,http://ufcstats.com/fighter-details/6cf2352cdb3de59d,Bubba Pugh,Record: 3-3-0,"5' 10""",185,,,--,2.87,4.0,67.0,57.0,2.6,80.0,23.0,0.0
37,http://ufcstats.com/fighter-details/fdba548aff9763d9,Juan Puerta,Record: 23-6-0,"5' 9""",125,71,Southpaw,Jan 20 1988,1.27,1.0,39.0,100.0,1.27,0.0,67.0,0.0
598,http://ufcstats.com/fighter-details/2f6dc878d653c442,Nick Meregali,Record: 0-0-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,http://ufcstats.com/fighter-details/d747eb273a40a920,Claudio Puelles,Record: 13-3-0,"5' 10""",155,72,Southpaw,Apr 21 1996,1.82,2.41,49.0,30.0,2.93,60.0,47.0,1.4
39,http://ufcstats.com/fighter-details/3cf66c62d9069f43,Lucie Pudilova,Record: 14-8-0,"5' 8""",135,67,Orthodox,Jun 13 1994,3.97,0.62,37.0,27.0,3.95,63.0,51.0,0.6
40,http://ufcstats.com/fighter-details/66e0a70352fef46a,Daniel Puder,Record: 8-0-0,"6' 3""",235,,Orthodox,Oct 09 1981,2.77,1.21,68.0,50.0,1.17,81.0,38.0,9.0
41,http://ufcstats.com/fighter-details/2a470ad41c22c25a,Cole Province,Record: 6-2-0 (1 NC),"5' 9""",145,68,Orthodox,Jan 17 1981,1.47,2.4,44.0,50.0,2.72,83.0,43.0,1.0
42,http://ufcstats.com/fighter-details/a36556bb1565e32d,Joe Proctor,Record: 11-5-0,"5' 10""",155,72,Orthodox,Aug 10 1985,3.39,0.0,36.0,0.0,3.93,70.0,59.0,1.8
43,http://ufcstats.com/fighter-details/e99821959a840bb8,Lara Procopio,Record: 7-2-0,"5' 4""",125,67,Orthodox,Nov 14 1995,5.64,3.15,58.0,47.0,6.5,50.0,47.0,0.3
44,http://ufcstats.com/fighter-details/009341ed974bad72,Jiri Prochazka,Record: 29-3-1,"6' 3""",205,80,Orthodox,Oct 14 1992,5.77,0.38,55.0,100.0,5.4,68.0,40.0,0.4
45,http://ufcstats.com/fighter-details/46caf130099206cd,Brent Primus,Record: 8-0-0,"5' 10""",155,,,Apr 12 1985,1.73,5.0,39.0,38.0,2.27,0.0,59.0,2.0
46,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72,Shane Primm,Record: 5-5-0,"6' 3""",205,,Orthodox,Jul 30 1984,0.83,1.78,26.0,20.0,2.25,0.0,62.0,0.0
47,http://ufcstats.com/fighter-details/d8da10db80131bec,Niko Price,Record: 15-7-0 (2 NC),"6' 0""",170,76,Orthodox,Sep 29 1989,5.46,0.7,42.0,20.0,5.6,64.0,48.0,0.7
48,http://ufcstats.com/fighter-details/0597a4528ebd1307,Chris Price,Record: 19-4-0,"6' 2""",185,,Southpaw,Nov 09 1982,1.44,0.0,66.0,0.0,2.59,33.0,48.0,2.2
49,http://ufcstats.com/fighter-details/ee4b670e159f4a33,Dorian Price,Record: 8-5-0,"6' 3""",170,,Southpaw,Aug 20 1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,http://ufcstats.com/fighter-details/873626e5547b5235,Kyle Prepolec,Record: 12-7-0,"5' 10""",170,70,Southpaw,Aug 30 1989,3.2,0.0,34.0,0.0,4.7,40.0,54.0,0.0
51,http://ufcstats.com/fighter-details/6597b611f1c32555,Philip Preece,Record: 10-14-0,"5' 8""",205,,Orthodox,--,0.8,0.0,72.0,0.0,0.7,0.0,63.0,0.0
52,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,Michel Prazeres,Record: 26-4-0,"5' 6""",170,67,Orthodox,Jul 25 1981,2.38,3.94,47.0,36.0,2.51,47.0,57.0,0.6
53,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,Carlos Prates,Record: 17-6-0,"6' 1""",170,78,Switch,Aug 17 1993,4.81,0.0,63.0,0.0,3.69,0.0,47.0,0.0
54,http://ufcstats.com/fighter-details/4f853e98886283cf,Carlo Prater,Record: 31-18-1,"5' 11""",155,72,Switch,Jun 25 1981,2.03,0.43,47.0,9.0,4.07,57.0,35.0,1.7
55,http://ufcstats.com/fighter-details/b51d0ed3782a1bf5,Ricardo Prasel,Record: 10-2-0,"6' 7""",238,78,Orthodox,Jun 02 1990,2.21,0.0,57.0,0.0,7.83,0.0,37.0,0.0
56,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,Trevor Prangley,Record: 34-11-2,"6' 1""",185,75,Orthodox,Aug 24 1972,2.59,3.38,60.0,55.0,2.02,74.0,48.0,1.0
57,http://ufcstats.com/fighter-details/3920d0cc288f9b0d,Francisco Prado,Record: 12-1-0,"5' 10""",155,69,Orthodox,Jun 16 2002,3.46,0.0,50.0,0.0,3.83,25.0,46.0,0.8
58,http://ufcstats.com/fighter-details/7f6ef4e1227600bc,Wagner Prado,Record: 12-3-0 (1 NC),"6' 0""",205,74,Southpaw,Dec 30 1986,1.72,0.0,40.0,0.0,3.06,22.0,50.0,0.0
59,http://ufcstats.com/fighter-details/6370c1c1e12723d5,Marcin Prachnio,Record: 16-7-0,"6' 3""",205,74,Orthodox,Jul 14 1988,5.39,0.0,55.0,0.0,3.25,54.0,53.0,0.0
60,http://ufcstats.com/fighter-details/065eb44700e641a4,Devin Powell,Record: 9-4-0,"6' 0""",155,73,Orthodox,Mar 01 1988,2.88,0.0,41.0,0.0,3.67,0.0,51.0,0.6
61,http://ufcstats.com/fighter-details/7e208569469c8bc8,Ruan Potts,Record: 11-6-0,"6' 2""",247,75,Orthodox,Feb 23 1978,0.85,0.75,37.0,16.0,5.92,33.0,22.0,2.3
62,http://ufcstats.com/fighter-details/61e47575b24a06bf,Dylan Potter,Record: 10-6-0,"6' 2""",225,77,Switch,Jan 14 1995,3.1,0.0,48.0,0.0,5.78,33.0,46.0,1.1
63,http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb,Callan Potter,Record: 18-9-0,"6' 0""",170,72,Orthodox,Jun 09 1984,3.18,3.29,50.0,66.0,4.72,100.0,58.0,0.0
64,http://ufcstats.com/fighter-details/260bd4cef10b033f,Ihor Potieria,Record: 19-4-0,"6' 3""",205,75,Southpaw,May 29 1996,4.44,0.0,56.0,0.0,5.52,33.0,42.0,0.0
65,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,Parker Porter,Record: 14-9-0,"6' 0""",265,75,Orthodox,Apr 22 1985,6.55,1.35,50.0,26.0,6.32,66.0,51.0,0.5
66,http://ufcstats.com/fighter-details/303e017a9074f3aa,Felipe Portela,Record: 9-2-0,--,170,,,Nov 23 1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,http://ufcstats.com/fighter-details/56bf3ed155bd0fcd,Alexander Poppeck,Record: 9-3-0,"6' 2""",205,,Orthodox,Apr 06 1992,4.01,0.0,57.0,0.0,9.81,0.0,33.0,0.0
68,http://ufcstats.com/fighter-details/d3fa5c5955397532,Grigory Popov,Record: 13-3-0,"5' 7""",135,68,Switch,Apr 18 1984,3.63,0.0,37.0,0.0,4.2,45.0,55.0,0.0
69,http://ufcstats.com/fighter-details/6d1bffff14897645,Santiago Ponzinibbio,Record: 30-7-0,"6' 0""",170,73,Orthodox,Sep 26 1986,4.9,0.48,41.0,30.0,4.67,60.0,61.0,0.0
70,http://ufcstats.com/fighter-details/3bb030257966b022,Mike Polchlopek,Record: 1-1-0,"6' 4""",285,,Orthodox,Dec 27 1965,2.0,0.0,38.0,0.0,1.33,0.0,57.0,0.0
71,http://ufcstats.com/fighter-details/543cd2258f4fa339,Brandon Polcare,Record: 1-1-0,--,125,,,--,0.43,0.0,50.0,0.0,0.0,0.0,0.0,0.0
72,http://ufcstats.com/fighter-details/abb68e3c7ca128f2,Julia Polastri,Record: 12-3-0,"5' 2""",115,63,Orthodox,Mar 05 1998,6.19,0.62,52.0,100.0,5.11,42.0,62.0,0.6
73,http://ufcstats.com/fighter-details/b18fb36a4aa00093,John Polakowski,Record: 2-2-0,"5' 10""",155,,Orthodox,Jun 21 1981,2.6,0.0,26.0,0.0,2.83,87.0,50.0,0.7
74,http://ufcstats.com/fighter-details/53278852bcd91e11,Igor Pokrajac,Record: 28-13-0 (1 NC),"6' 0""",205,74,Orthodox,Jan 02 1979,2.25,0.87,45.0,29.0,4.26,51.0,40.0,0.2
75,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,Record: 29-8-0 (1 NC),"5' 9""",155,72,Southpaw,Jan 19 1989,5.49,1.36,50.0,36.0,4.3,63.0,53.0,1.2
76,http://ufcstats.com/fighter-details/7215953cd5c6254d,Ross Pointon,Record: 6-17-0,"5' 8""",170,,Orthodox,Feb 18 1980,2.62,1.19,23.0,100.0,2.77,0.0,58.0,0.0
77,http://ufcstats.com/fighter-details/f41b9f5efc7162d6,Jamal Pogues,Record: 10-4-0,"6' 3""",205,77,Orthodox,Dec 01 1995,3.12,3.0,42.0,48.0,4.25,66.0,52.0,0.0
78,http://ufcstats.com/fighter-details/9756095cb76b67c3,Dmitry Poberezhets,Record: 24-5-1 (1 NC),"6' 3""",237,,,Jun 11 1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,http://ufcstats.com/fighter-details/c549573c0df4d676,Maki Pitolo,Record: 13-9-0,"5' 10""",185,75,Orthodox,Nov 24 1990,4.1,2.24,44.0,52.0,3.93,50.0,55.0,0.8
80,http://ufcstats.com/fighter-details/8765559b6a29a421,Gaetano Pirrello,Record: 15-7-1,"5' 7""",135,65,Orthodox,Apr 29 1992,0.99,0.0,55.0,0.0,2.44,30.0,42.0,0.0
81,http://ufcstats.com/fighter-details/a3a542074109b347,Luana Pinheiro,Record: 11-1-0,"5' 2""",115,62,Orthodox,Nov 18 1992,3.86,2.83,39.0,50.0,3.67,50.0,63.0,0.4
82,http://ufcstats.com/fighter-details/31bbd39c0a075d4e,Pingyuan Liu,Record: 13-7-0,"5' 6""",135,72,Orthodox,Feb 13 1993,2.36,0.25,33.0,20.0,2.99,56.0,54.0,1.0
83,http://ufcstats.com/fighter-details/25af5e832f17b474,Jesus Pinedo,Record: 16-5-1,"5' 10""",155,,Southpaw,Jun 22 1996,3.23,2.5,38.0,100.0,4.37,100.0,52.0,0.0
84,http://ufcstats.com/fighter-details/361d49960a196976,Daniel Pineda,Record: 28-15-0 (3 NC),"5' 7""",145,69,Orthodox,Aug 06 1985,3.09,1.71,49.0,25.0,3.18,48.0,46.0,1.7
85,http://ufcstats.com/fighter-details/7826923b47f8d72a,Paddy Pimblett,Record: 20-3-0,"5' 10""",155,73,Orthodox,Jan 03 1995,4.19,0.97,46.0,25.0,3.48,56.0,41.0,2.4
86,http://ufcstats.com/fighter-details/4bf6b225ff6099c4,Domingo Pilarte,Record: 8-3-0 (1 NC),"6' 0""",135,73,Southpaw,Jan 05 1990,1.31,1.2,47.0,42.0,2.96,54.0,40.0,0.8
87,http://ufcstats.com/fighter-details/0d506315895efffc,Sean Pierson,Record: 14-6-0,"6' 0""",170,76,Southpaw,Mar 10 1976,3.84,0.39,39.0,18.0,3.73,66.0,64.0,0.4
88,http://ufcstats.com/fighter-details/9a967e8e43dcef63,Joao Pierini,Record: 4-1-0,"6' 1""",155,,Switch,Dec 11 1971,0.76,0.0,14.0,0.0,4.56,0.0,33.0,0.0
89,http://ufcstats.com/fighter-details/236a37d96d476164,Mike Pierce,Record: 17-7-0,"5' 8""",170,71,Orthodox,Sep 01 1980,2.62,3.08,42.0,42.0,2.36,71.0,62.0,0.2
90,http://ufcstats.com/fighter-details/df7d386a54e07446,Nick Piedmont,Record: 12-7-1,"5' 10""",145,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,http://ufcstats.com/fighter-details/1cf7ccf64a5bf24e,Oskar Piechota,Record: 11-3-1 (1 NC),"6' 0""",185,76,Southpaw,Jan 24 1990,3.3,0.61,52.0,40.0,3.93,38.0,51.0,1.5
92,http://ufcstats.com/fighter-details/9561eb5f0d63ffcc,Fabiola Pidroni,Record: 5-0-0,--,115,,,Jan 04 1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,http://ufcstats.com/fighter-details/830f60497fab345a,Jamie Pickett,Record: 13-10-0,"6' 2""",185,80,Orthodox,Aug 29 1988,2.84,1.44,48.0,40.0,3.92,69.0,49.0,0.1
94,http://ufcstats.com/fighter-details/c945adc22c2bfe8f,Brad Pickett,Record: 25-14-0,"5' 6""",135,68,Orthodox,Sep 24 1978,3.02,2.47,31.0,44.0,4.63,58.0,55.0,0.4
95,http://ufcstats.com/fighter-details/c77a953488e5607d,Vinc Pichel,Record: 14-3-0,"5' 10""",155,72,Orthodox,Nov 23 1982,3.56,3.0,47.0,54.0,2.5,23.0,58.0,0.2
96,http://ufcstats.com/fighter-details/fa399f7f6e17f7f5,Adam Piccolotti,Record: 9-0-0,"5' 11""",155,,,Oct 23 1988,4.61,2.96,50.0,60.0,2.83,100.0,71.0,3.0
97,http://ufcstats.com/fighter-details/7922e8269adcc25a,Nick Pica,Record: 5-1-0,"5' 10""",185,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,http://ufcstats.com/fighter-details/44f234a36324e6c8,Mario Piazzon,Record: 8-0-0,"5' 9""",265,73,Orthodox,Apr 06 1998,1.35,18.87,73.0,50.0,1.16,50.0,40.0,0.0
99,http://ufcstats.com/fighter-details/60425d07ef4b91a7,Kyler Phillips,Record: 11-2-0,"5' 8""",135,72,Orthodox,Jun 12 1995,5.36,2.87,46.0,46.0,3.36,70.0,61.0,0.6
100,http://ufcstats.com/fighter-details/e9ac7bfb65c25497,John Phillips,Record: 22-11-0 (1 NC),"5' 11""",185,75,Southpaw,Jun 09 1985,1.72,0.0,34.0,0.0,4.03,7.0,49.0,0.0
101,http://ufcstats.com/fighter-details/dcbf01d605681ad1,Elizabeth Phillips,Record: 6-6-0,"5' 6""",135,65,Orthodox,Aug 20 1986,2.6,0.75,33.0,25.0,3.07,53.0,58.0,0.2
102,http://ufcstats.com/fighter-details/34c2b3656f88f7ef,Aaron Phillips,Record: 12-5-0,"5' 9""",135,71,Southpaw,Aug 05 1989,1.51,0.86,53.0,50.0,3.66,44.0,43.0,0.6
103,http://ufcstats.com/fighter-details/99020eeb8cd5689d,Dave Phillips,Record: 13-7-0,"6' 0""",185,,Orthodox,Jan 12 1980,0.0,0.0,0.0,0.0,2.0,0.0,25.0,10.0
104,http://ufcstats.com/fighter-details/09a82bd51ff61376,Wayne Phillips,Record: 7-7-0,--,185,,,Jun 17 1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,http://ufcstats.com/fighter-details/05560764359161e4,Constantinos Philippou,Record: 13-5-0 (1 NC),"5' 11""",185,73,Orthodox,Nov 29 1979,2.19,0.4,35.0,42.0,2.73,65.0,54.0,0.3
106,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64,Nam Phan,Record: 21-17-0,"5' 6""",135,70,Orthodox,Mar 13 1983,4.52,0.18,37.0,18.0,6.55,60.0,59.0,0.2
107,http://ufcstats.com/fighter-details/5904b0b38dc6718d,Cody Pfister,Record: 13-6-1,"5' 10""",155,73,Orthodox,Jul 12 1990,1.41,2.82,25.0,30.0,2.8,0.0,51.0,0.0
108,http://ufcstats.com/fighter-details/81b57acd6975ac06,Dino Pezao,Record: 1-3-0,--,205,,Orthodox,--,0.66,0.0,30.0,0.0,3.28,0.0,31.0,0.0
109,http://ufcstats.com/fighter-details/e86bc32f5997a8f7,Forrest Petz,Record: 26-10-0,"5' 9""",170,71,Orthodox,Sep 22 1975,2.27,1.3,29.0,100.0,2.2,66.0,57.0,0.0
110,http://ufcstats.com/fighter-details/de75d1c45a39e221,Sergio Pettis,Record: 18-5-0,"5' 6""",125,69,Orthodox,Aug 18 1993,3.88,0.85,37.0,40.0,2.91,67.0,65.0,0.4
111,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,Anthony Pettis,Record: 24-10-0,"5' 10""",155,72,Orthodox,Jan 27 1987,3.05,0.61,47.0,50.0,3.44,60.0,54.0,1.1
112,http://ufcstats.com/fighter-details/7ea5d60d2e6a8ad0,Peter Petties,Record: 5-3-0 (1 NC),"5' 11""",145,72,Southpaw,Dec 20 1990,2.61,0.0,29.0,0.0,8.24,0.0,48.0,0.0
113,http://ufcstats.com/fighter-details/93b9496275bbbf80,Seth Petruzelli,Record: 14-8-0,"6' 0""",205,76,Orthodox,Dec 03 1979,2.17,0.46,41.0,50.0,2.08,47.0,55.0,2.3
114,http://ufcstats.com/fighter-details/38c5817ade8a8014,Ivana Petrovic,Record: 6-1-0,"5' 8""",125,70,Southpaw,Jun 11 1994,1.47,2.0,35.0,33.0,2.73,66.0,52.0,2.0
115,http://ufcstats.com/fighter-details/369ea36e450ae62a,Armen Petrosyan,Record: 9-2-0,"6' 3""",185,71,Orthodox,Nov 02 1990,5.97,0.23,52.0,33.0,3.03,36.0,56.0,0.0
116,http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,Andre Petroski,Record: 10-3-0,"6' 0""",185,73,Switch,Jun 12 1991,3.61,4.48,51.0,54.0,3.03,71.0,51.0,2.5
117,http://ufcstats.com/fighter-details/71171fc96445bf65,Vitor Petrino,Record: 9-0-0,"6' 2""",205,77,Orthodox,Aug 28 1997,3.35,4.42,50.0,73.0,2.84,68.0,43.0,1.2
118,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,Steven Peterson,Record: 19-11-0,"5' 10""",145,70,Orthodox,May 29 1990,4.76,1.42,40.0,26.0,5.94,64.0,53.0,0.7
119,http://ufcstats.com/fighter-details/5df10509264586e5,Cory Peterson,Record: 2-1-0,"6' 11""",400,,Orthodox,--,2.17,0.0,60.0,0.0,6.51,0.0,40.0,0.0
120,http://ufcstats.com/fighter-details/764d39074a352e33,Thomas Petersen,Record: 8-1-0,"6' 1""",264,74,Southpaw,Mar 30 1995,3.59,7.34,73.0,100.0,2.45,100.0,40.0,2.5
121,http://ufcstats.com/fighter-details/7aabd61419f747d1,Tommy Petersen,Record: 2-3-0,--,155,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07,Tony Petarra,Record: 2-3-1,"5' 11""",196,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,http://ufcstats.com/fighter-details/f3743d8ef5dde970,Leiticia Pestova,Record: 0-2-0,"5' 6""",135,,Orthodox,Jan 15 1984,0.0,0.0,0.0,0.0,24.62,0.0,44.0,0.0
124,http://ufcstats.com/fighter-details/202b0467521c9d6f,Viktor Pesta,Record: 10-4-0,"6' 3""",240,77,Orthodox,Jul 15 1990,1.58,3.29,36.0,28.0,2.54,100.0,56.0,0.0
125,http://ufcstats.com/fighter-details/41f90012b86a11bf,Raphael Pessoa,Record: 10-2-0,"6' 3""",262,78,Orthodox,Mar 09 1989,2.16,0.0,26.0,0.0,3.43,100.0,42.0,0.0
126,http://ufcstats.com/fighter-details/f2b6fdb20675b11c,Mike Perry,Record: 14-8-0,"5' 10""",170,71,Orthodox,Sep 15 1991,4.32,0.81,47.0,40.0,5.16,78.0,52.0,0.2
127,http://ufcstats.com/fighter-details/01fed6f61ebea01f,Jay Perrin,Record: 10-7-0,"5' 7""",135,67,Switch,Jun 15 1993,3.71,2.83,46.0,52.0,3.9,58.0,44.0,0.0
128,http://ufcstats.com/fighter-details/575360be653ad6a6,Hernani Perpetuo,Record: 18-5-0 (1 NC),"6' 0""",170,,Orthodox,May 24 1985,2.73,0.0,29.0,0.0,4.37,37.0,55.0,0.5
129,http://ufcstats.com/fighter-details/c1a5d3843596df92,Thiago Perpetuo,Record: 9-4-1,"5' 10""",170,,Orthodox,Dec 14 1987,5.39,2.82,69.0,50.0,3.51,66.0,51.0,0.0
130,http://ufcstats.com/fighter-details/4b4753d19489297f,Anthony Perosh,Record: 15-10-0,"6' 3""",205,75,Orthodox,Oct 05 1972,2.27,2.03,43.0,22.0,3.77,33.0,53.0,1.1
131,http://ufcstats.com/fighter-details/06e4245d16fc5315,Ailin Perez,Record: 8-2-0,"5' 5""",135,66,Switch,Oct 05 1994,3.05,6.63,55.0,61.0,1.08,75.0,60.0,0.0
132,http://ufcstats.com/fighter-details/2ac4628c08ec5125,Markus Perez,Record: 12-5-0,"6' 1""",185,73,Orthodox,Jun 22 1988,2.6,0.81,47.0,25.0,3.72,77.0,52.0,1.0
133,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,Alex Perez,Record: 24-7-0,"5' 6""",125,65,Orthodox,Mar 21 1992,4.67,2.84,48.0,44.0,3.14,77.0,60.0,1.3
134,http://ufcstats.com/fighter-details/89578ae236ee04e9,Jose Perez,Record: 1-0-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,http://ufcstats.com/fighter-details/96c336b463e0662c,Frankie Perez,Record: 10-4-0,"5' 11""",155,73,Orthodox,May 11 1989,1.64,1.75,41.0,41.0,2.17,50.0,54.0,0.3
136,http://ufcstats.com/fighter-details/80daefbed11ce998,Alejandro Perez,Record: 23-9-1,"5' 6""",135,67,Orthodox,Sep 02 1989,3.45,0.54,35.0,22.0,3.18,70.0,61.0,0.3
137,http://ufcstats.com/fighter-details/af62f99eb7606308,Erik Perez,Record: 17-6-0,"5' 8""",135,68,Orthodox,Nov 19 1989,3.16,3.16,40.0,55.0,2.09,69.0,66.0,0.2
138,http://ufcstats.com/fighter-details/eee8efec7b951d84,Philip Perez,Record: 7-5-1 (2 NC),"5' 5""",155,,Southpaw,--,1.36,10.23,100.0,100.0,0.68,0.0,66.0,10.2
139,http://ufcstats.com/fighter-details/4a9e305633f3ef47,Rolando Perez,Record: 7-5-2,"5' 8""",135,,Orthodox,--,4.23,0.0,36.0,0.0,4.83,100.0,63.0,0.0
140,http://ufcstats.com/fighter-details/d7ee49bf3c779fa6,Luciano Pereira,Record: 13-1-0,--,125,,Orthodox,Jan 09 2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,http://ufcstats.com/fighter-details/44f46b0592ca0814,Daniel Pereira,Record: 9-2-0,"5' 10""",185,,,Dec 13 1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex Pereira,Record: 8-2-0,"6' 4""",205,79,Orthodox,Jul 07 1987,5.11,0.22,62.0,100.0,3.7,70.0,51.0,0.2
143,http://ufcstats.com/fighter-details/595db60957de51d3,Michel Pereira,Record: 29-11-0 (2 NC),"6' 1""",185,73,Orthodox,Oct 06 1993,5.09,1.56,53.0,55.0,3.74,94.0,58.0,0.6
144,http://ufcstats.com/fighter-details/d50382dc0565a9e1,Viviane Pereira,Record: 13-2-0,"5' 1""",115,63,Orthodox,Aug 28 1993,2.7,0.25,30.0,100.0,4.48,28.0,58.0,0.2
145,http://ufcstats.com/fighter-details/960d6cae8879ba2b,Robert Peralta,Record: 18-8-0 (1 NC),"5' 8""",145,71,Orthodox,Mar 14 1986,3.76,0.59,44.0,66.0,2.97,65.0,53.0,0.0
146,http://ufcstats.com/fighter-details/9a70f67ad2187fa3,Ray Perales,Record: 13-22-0,"5' 10""",170,,Orthodox,--,0.18,0.0,25.0,0.0,2.39,33.0,32.0,0.0
147,http://ufcstats.com/fighter-details/fa37628269132d1a,Godofredo Pepey,Record: 13-6-0,"5' 7""",145,73,Orthodox,Jul 02 1987,2.32,0.37,38.0,7.0,3.23,35.0,47.0,1.5
148,http://ufcstats.com/fighter-details/a2ac473d74eb157c,Jerron Peoples,Record: 4-3-0,"6' 0""",170,,,May 04 1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,http://ufcstats.com/fighter-details/fc169c387b4b465d,Raquel Pennington,Record: 15-9-0,"5' 7""",135,67,Orthodox,Sep 05 1988,4.02,0.93,50.0,27.0,3.34,63.0,62.0,0.6
150,http://ufcstats.com/fighter-details/0699c4b2a7c3c76f,Justin Pennington,Record: 3-3-0,"5' 4""",,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,http://ufcstats.com/fighter-details/879b8df81523d91b,Nick Penner,Record: 11-3-0,"6' 4""",205,,Southpaw,Mar 26 1980,1.25,0.0,30.0,0.0,4.6,40.0,38.0,0.0
152,http://ufcstats.com/fighter-details/c742287ed86a09bc,Jessica Penne,Record: 14-8-0,"5' 5""",115,67,Orthodox,Jan 30 1983,2.52,1.32,31.0,21.0,4.75,36.0,46.0,0.6
153,http://ufcstats.com/fighter-details/73c7cfa551289285,BJ Penn,Record: 16-14-2,"5' 9""",155,70,Orthodox,Dec 13 1978,2.76,1.19,48.0,55.0,3.2,74.0,56.0,0.5
154,http://ufcstats.com/fighter-details/99c7610aa74995d3,Cathal Pendred,Record: 17-4-1,"6' 1""",170,75,Orthodox,Sep 02 1987,2.49,2.46,44.0,23.0,3.01,83.0,55.0,0.4
155,http://ufcstats.com/fighter-details/34b634cb2471bdde,Drew Pendleton,Record: 5-0-0,--,145,,,Dec 08 1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,http://ufcstats.com/fighter-details/e670f8cc2969a789,Sherman Pendergarst,Record: 11-18-0 (1 NC),"6' 1""",235,,Orthodox,Aug 01 1967,1.23,4.62,36.0,100.0,3.08,0.0,16.0,0.0
157,http://ufcstats.com/fighter-details/abd64006fd37298d,Matej Penaz,Record: 6-1-0,"6' 3""",185,83,Southpaw,Oct 14 1996,1.28,0.0,33.0,0.0,2.55,0.0,33.0,0.0
158,http://ufcstats.com/fighter-details/566ff9546fc29acd,Felipe Pena,Record: 0-0-0,--,,,,Oct 19 1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,http://ufcstats.com/fighter-details/2844b047183a1adb,Luis Pena,Record: 9-3-0,"6' 3""",155,75,Southpaw,Jul 05 1993,3.66,1.17,46.0,33.0,3.12,48.0,51.0,1.2
160,http://ufcstats.com/fighter-details/3253b16d38ae087d,Julianna Pena,Record: 12-5-0,"5' 6""",135,69,Orthodox,Aug 19 1989,3.16,1.94,47.0,55.0,2.3,23.0,50.0,0.8
161,http://ufcstats.com/fighter-details/bfe95ec546692b13,Yan Pellerin,Record: 11-13-0,"5' 11""",205,,Orthodox,--,0.59,4.43,25.0,100.0,0.89,0.0,66.0,0.0
162,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,Kurt Pellegrino,Record: 16-7-0,"5' 8""",155,70,Orthodox,May 07 1979,2.45,2.9,43.0,54.0,1.94,69.0,63.0,0.8
